assists,games,goals,id,key_passes,league,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,year,yellow_cards
8,33,26,619,33,RFPL,21,20.70318364351988,Sergio Agüero,F S,0,148,Manchester City,2551,5.568922242149711,25.270159743726254,6.878173082135618,27.805154908448458,2021,4
4,34,21,647,27,RFPL,19,14.873822528868914,Harry Kane,F M S,0,112,Tottenham,2589,3.922500966116786,17.15729223564267,5.549698735587299,16.488438992761075,2021,4
3,26,20,802,41,RFPL,19,14.45793492347002,Diego Costa,F S,0,76,Chelsea,2111,4.554670915938914,15.219103761017323,5.2769727278500795,21.365789908915758,2021,8
5,35,18,848,23,RFPL,15,14.076042897999287,Charlie Austin,F,1,131,Queens Park Rangers,3078,2.548747032880783,17.881850190460682,3.041321298107505,13.718276167288423,2021,4
8,35,16,498,82,RFPL,16,12.690581078641117,Alexis Sánchez,F M S,0,122,Arsenal,2967,8.49417957291007,13.451749975793064,10.736752955242991,27.15757153555751,2021,4
3,27,14,502,29,RFPL,14,8.846344472840428,Olivier Giroud,F S,1,70,Arsenal,1871,3.8601362351328135,8.846344472840428,4.129246938973665,13.639880420640111,2021,5
9,38,14,701,100,RFPL,11,8.971416749060154,Eden Hazard,M,0,78,Chelsea,3389,11.238890495151281,12.016092173755169,19.476321395486593,31.840571150183678,2021,2
1,38,14,811,28,RFPL,10,10.797114790417254,Saido Berahino,F M S,0,86,West Bromwich Albion,2940,1.9616605211049318,13.841753394342959,2.4395576836541295,11.907293939962983,2021,2
2,29,13,606,33,RFPL,12,7.693904969841242,Christian Benteke,F S,1,80,Aston Villa,2380,2.9213200323283672,8.455073807388544,2.198609022423625,8.725395945832133,2021,1
7,32,12,617,92,RFPL,12,9.096987545490265,David Silva,M,0,66,Manchester City,2682,10.388413229957223,9.096987545490265,16.633573447354138,29.144278153777122,2021,8
5,33,12,629,45,RFPL,11,7.379768742248416,Wayne Rooney,F M,1,79,Manchester United,2887,3.9835622180253267,8.902106503024697,7.295702989213169,15.435743432492018,2021,5
2,38,12,841,43,RFPL,12,18.616503284312785,Graziano Pellè,F S,0,123,Southampton,3291,4.481623747386038,18.616503284312785,5.598169405013323,24.785646935924888,2021,6
3,30,11,622,26,RFPL,10,9.693563554435968,Wilfried Bony,F S,1,89,"Manchester City,Swansea",1604,3.5082936231046915,10.45473239198327,4.412425408139825,14.252214506268501,2021,3
5,35,11,648,41,RFPL,11,6.865526346489787,Nacer Chadli,M S,0,54,Tottenham,2423,3.9355598660185933,6.865526346489787,8.626995285972953,15.642377668060362,2021,3
3,37,11,756,36,RFPL,9,7.401581762358546,Leonardo Ulloa,F S,0,49,Leicester,2434,3.7919946145266294,8.92391943745315,2.509369350038469,9.963016773574054,2021,3
1,22,11,850,7,RFPL,10,8.196006797254086,Papiss Demba Cissé,F S,0,45,Newcastle United,1137,0.3346783183515072,8.957138858735561,0.6167381759732962,7.444708488881588,2021,1
3,34,11,868,28,RFPL,11,11.64697848726064,Mame Biram Diouf,F M S,0,55,Stoke,2451,3.4661409705877304,11.64697848726064,0.8619841616600752,13.599629578180611,2021,7
4,35,11,986,35,RFPL,10,11.528347082436085,Danny Ings,F M,0,97,Burnley,3048,4.244326277635992,12.289515919983387,2.825656677596271,16.5587038686499,2021,6
5,36,10,594,37,RFPL,8,10.90853263437748,Romelu Lukaku,F S,0,105,Everton,2880,2.350205834954977,12.43079612404108,5.078922747634351,15.743810007348657,2021,1
2,38,10,646,84,RFPL,10,7.389632631093264,Christian Eriksen,M S,0,97,Tottenham,3160,6.088786538690329,7.389632631093264,13.018117560073733,21.318574644625187,2021,4
2,23,10,656,23,RFPL,10,9.07037549559027,Diafra Sakho,F M S,0,66,West Ham,1765,2.615855718962848,9.07037549559027,0.9128178954124451,9.083610157482326,2021,2
3,30,10,838,40,RFPL,10,8.553969949483871,Sadio Mané,F M S,0,60,Southampton,2142,3.982477756217122,8.553969949483871,4.032990455627441,14.567276332527399,2021,5
1,29,10,878,33,RFPL,8,5.587007623165846,Yaya Touré,M S,0,89,Manchester City,2358,3.2435781778767705,7.109345279633999,20.90326175838709,26.024327591061592,2021,5
2,27,10,4387,27,RFPL,9,10.081134106963873,Robin van Persie,F S,0,76,Manchester United,2126,2.9860518015921116,11.603471722453833,1.6887292927131057,12.917514119297266,2021,5
4,33,9,554,50,RFPL,8,5.8365875743329525,Juan Mata,M S,0,33,Manchester United,2318,4.968638537451625,6.5977564714848995,7.047830257564783,14.520848767831922,2021,2
1,28,9,4408,52,RFPL,5,3.30297027528286,Steven Gerrard,F M S,0,54,Liverpool,2239,3.2090775687247515,7.108814503997564,5.5866065211594105,8.18137452378869,2021,7
1,33,8,723,26,RFPL,8,4.330577909946442,Ki Sung-yueng,M S,0,28,Swansea,2692,1.2641465356573462,4.330577909946442,9.004478190094233,11.960132017731667,2021,4
4,32,8,863,24,RFPL,8,5.561564696952701,Jonathan Walters,F M S,0,45,Stoke,2439,3.240074114408344,5.561564696952701,2.669186648912728,9.58107604412362,2021,5
2,33,8,872,15,RFPL,8,6.730623106472194,Peter Crouch,F S,0,59,Stoke,1648,1.8830661876127124,6.730623106472194,3.592045398429036,9.373048391193151,2021,4
1,26,8,940,17,RFPL,8,4.8947891388088465,Nikica Jelavic,F S,0,57,Hull,1815,0.8632266633212566,4.8947891388088465,1.0867639323696494,5.708562222309411,2021,3
1,29,7,595,18,RFPL,7,3.957334525883198,Kevin Mirallas,F M S,0,52,Everton,1430,1.5895477198064327,4.718503348529339,2.2814471749588847,6.504366559907794,2021,3
7,35,7,618,75,RFPL,7,8.785912293940783,Raheem Sterling,D F M S,0,84,Liverpool,3059,6.0366210248321295,8.785912293940783,5.501672655344009,18.19585334509611,2021,5
0,21,7,690,6,RFPL,7,4.655208880081773,Loïc Remy,F M S,0,37,"Chelsea,Queens Park Rangers",839,0.6052638720721006,4.655208880081773,1.6453860998153687,5.653262756764889,2021,0
10,32,7,714,73,RFPL,7,5.177992150187492,Gylfi Sigurdsson,F M,0,67,Swansea,2721,8.45131066069007,5.177992150187492,7.1168532548472285,15.548746209591627,2021,2
0,31,7,717,13,RFPL,7,7.497833965346217,Bafétimbi Gomis,F S,0,69,Swansea,1619,0.8869195282459259,7.497833965346217,1.5422124341130257,7.254535458050668,2021,0
0,36,7,770,28,RFPL,7,5.746194876730442,Ayoze Pérez,F M S,0,61,Newcastle United,2369,2.9009934663772583,5.746194876730442,3.019625613465905,9.56750475242734,2021,0
1,29,7,873,33,RFPL,6,2.646601184271276,Charlie Adam,M S,0,62,Stoke,1482,2.649148855358362,3.4077700218185782,3.741002993658185,6.183591176755726,2021,5
3,17,7,882,7,RFPL,6,8.011715702712536,Glenn Murray,F S,1,38,Crystal Palace,859,1.5268458230420947,9.534016601741314,0.8191248010843992,5.48577272053808,2021,3
11,37,7,965,78,RFPL,1,6.023709328845143,Santiago Cazorla,M S,0,93,Arsenal,2999,9.755179909989238,10.590722324326634,16.913314290344715,24.65783429890871,2021,5
6,29,6,504,47,RFPL,6,6.636925790458918,Aaron Ramsey,M S,0,63,Arsenal,2013,5.299688201397657,6.636925790458918,8.166224788874388,16.72075515240431,2021,6
7,37,6,514,65,RFPL,6,2.7942801611498,Jason Puncheon,F M S,1,65,Crystal Palace,2823,5.30593179538846,2.7942801611498,4.623076220043004,8.855646732263267,2021,7
4,26,6,552,26,RFPL,6,2.0372265269979835,Ander Herrera,M S,0,37,Manchester United,1877,2.1199880270287395,2.0372265269979835,8.672010965645313,11.650218524038792,2021,6
9,37,6,605,67,RFPL,5,3.533258492127061,Jordan Henderson,M S,0,50,Liverpool,3253,6.793562995269895,4.294427355751395,8.795097372494638,16.310876918956637,2021,6
0,27,6,630,21,RFPL,6,5.314917840063572,Marouane Fellaini,M S,1,36,Manchester United,1824,1.1519180983304977,5.314917840063572,4.703867077827454,9.252811420708895,2021,5
8,28,6,692,37,RFPL,6,6.5403791926801205,Oscar,F M S,0,72,Chelsea,2072,5.224342029541731,6.5403791926801205,7.14996306411922,15.803945265710354,2021,5
2,29,6,711,48,RFPL,6,5.116700017824769,Leroy Fer,M S,0,54,Queens Park Rangers,2375,3.586207873187959,5.116700017824769,4.38906722702086,10.680140810087323,2021,4
0,31,6,824,25,RFPL,6,3.948357157409191,Steven Naismith,F M S,0,33,Everton,2051,1.9437066242098808,3.948357157409191,2.953010508790612,7.202266559004784,2021,8
1,34,6,890,16,RFPL,6,5.630619659088552,Gabriel Agbonlahor,F S,1,53,Aston Villa,2698,1.5529494481161237,5.630619659088552,1.656528471969068,8.03916365839541,2021,7
8,37,6,1712,85,RFPL,6,4.136291523464024,Stewart Downing,F M,0,70,West Ham,3315,6.626502505969256,4.136291523464024,7.3311774879693985,13.642641877755523,2021,3
1,32,6,4418,15,RFPL,6,4.004464738070965,Frank Lampard,M S,0,32,Manchester City,958,0.9529220014810562,4.004464738070965,7.293270911090076,11.039335268549621,2021,1
3,27,5,486,33,RFPL,5,4.768366973847151,Adam Lallana,F M S,0,38,Liverpool,1802,3.1417976953089237,4.768366973847151,4.900887405499816,10.234401380643249,2021,4
5,35,5,488,59,RFPL,5,4.376544035039842,Philippe Coutinho,F M S,0,103,Liverpool,2810,5.527065984904766,4.376544035039842,7.004489665850997,13.680517992004752,2021,3
7,32,5,489,52,RFPL,5,5.722100425511599,James Milner,F M S,0,39,Manchester City,1732,4.971144262701273,5.722100425511599,8.751346262171865,15.702087476849556,2021,6
0,14,5,503,4,RFPL,5,5.347009994089603,Theo Walcott,F M S,0,23,Arsenal,427,0.40138599276542664,5.347009994089603,0.6996185854077339,5.9333066791296005,2021,0
3,24,5,515,14,RFPL,2,1.6187480636872351,Mile Jedinak,M,1,31,Crystal Palace,2092,0.9916828358545899,3.902254626620561,2.9935822002589703,3.5401348993182182,2021,3
1,36,5,519,21,RFPL,5,7.663333743810654,Connor Wickham,F M S,0,83,Sunderland,2782,1.7667257795110345,7.663333743810654,4.778484398499131,12.30491459555924,2021,8
1,14,5,537,11,RFPL,5,3.6932684518396854,Andy Carroll,F S,0,37,West Ham,1032,0.7689819522202015,3.6932684518396854,0.46891840919852257,3.288496132940054,2021,2
1,15,5,731,12,RFPL,5,5.468191312626004,Dame N&#039;Doye,F S,0,42,Hull,1195,1.079892586916685,5.468191312626004,1.152376303449273,6.64970713481307,2021,3
1,25,5,743,16,RFPL,4,4.402129277586937,Dwight Gayle,F M S,0,30,Crystal Palace,1069,0.766508536413312,5.163298174738884,0.8092568069696426,3.3746634889394045,2021,1
8,34,5,755,35,RFPL,5,7.851606417447329,Jamie Vardy,F M S,0,48,Leicester,2261,5.1826484482735395,7.851606417447329,2.142568826675415,14.468460751697421,2021,5
5,32,5,839,21,RFPL,5,4.035826779901981,Shane Long,F M S,0,37,Southampton,1522,2.735771756619215,4.035826779901981,3.2859599888324738,9.551560491323471,2021,2
0,38,5,917,7,RFPL,5,5.21680910885334,John Terry,D,0,20,Chelsea,3420,0.3966271262615919,5.21680910885334,8.167878993786871,8.54557874891907,2021,2
2,30,5,930,17,RFPL,5,6.642455920577049,Steven Fletcher,F M S,0,37,Sunderland,1782,2.0515788961201906,6.642455920577049,2.307069686241448,9.389526054263115,2021,4
3,17,5,1524,15,RFPL,5,3.329761994071305,Stevan Jovetic,F M S,0,38,Manchester City,791,1.8126026093959808,3.329761994071305,3.645845679566264,6.673779793083668,2021,0
2,36,5,1656,36,RFPL,5,3.4792170291766524,George Boyd,M S,0,49,"Burnley,Hull",3035,3.5598809821531177,3.4792170291766524,3.811831835657358,9.525841981172562,2021,7
2,29,5,1753,21,RFPL,4,4.70759526733309,David Nugent,F M S,0,41,Leicester,1685,1.8909174874424934,6.229932998307049,2.336387704126537,7.812488311901689,2021,3
2,35,5,4422,30,RFPL,5,5.690879393368959,Ashley Barnes,F M S,1,66,Burnley,2435,1.823077050037682,5.690879393368959,3.2729206513613462,9.151077944785357,2021,4
1,31,5,4440,37,RFPL,5,2.480083841830492,Esteban Cambiasso,M S,0,29,Leicester,2432,1.938136932440102,2.480083841830492,4.195096199400723,7.089135630056262,2021,1
1,12,4,483,11,RFPL,4,4.518866069614887,Daniel Sturridge,F S,0,39,Liverpool,747,1.5182958170771599,4.518866069614887,1.785387766547501,7.007463209331036,2021,0
5,22,4,499,69,RFPL,4,3.860026102513075,Mesut Özil,F M S,0,29,Arsenal,1861,6.6569958999753,3.860026102513075,9.916828630492091,16.416587620973587,2021,0
3,27,4,501,30,RFPL,4,7.272419456392527,Danny Welbeck,F M S,0,58,"Arsenal,Manchester United",1714,2.887719687074423,7.272419456392527,4.489677244797349,12.937738237902522,2021,3
6,34,4,518,46,RFPL,4,4.837671763263643,Yannick Bolasie,F M S,0,69,Crystal Palace,2788,5.125396749004722,4.837671763263643,3.0934827718883753,11.88829618319869,2021,3
2,31,4,522,14,RFPL,4,4.761631336063147,Wilfried Zaha,F M S,0,40,Crystal Palace,1989,2.1885991133749485,4.761631336063147,2.300881713628769,6.59307062253356,2021,1
2,31,4,532,14,RFPL,4,3.0627187211066484,Cheikhou Kouyaté,D M S,0,33,West Ham,2670,1.1875265780836344,3.0627187211066484,3.3148058373481035,6.412815572693944,2021,5
3,32,4,539,18,RFPL,4,6.480698645114899,Enner Valencia,F M S,0,72,West Ham,2119,2.5936690075322986,6.480698645114899,2.8980725412257016,8.838933130726218,2021,2
1,26,4,551,20,RFPL,4,2.391752079129219,Morgan Schneiderlin,M S,1,31,Southampton,2183,1.5581415556371212,2.391752079129219,7.155299138277769,8.423094525933266,2021,5
0,37,4,587,2,RFPL,4,2.3946315087378025,Phil Jagielka,D,0,15,Everton,3295,0.07067899405956268,2.3946315087378025,7.00229761749506,7.111543036997318,2021,1
0,25,4,628,5,RFPL,4,1.8635459579527378,Chris Smalling,D S,1,17,Manchester United,1881,0.39187030494213104,1.8635459579527378,4.005902802571654,4.172036854550242,2021,1
0,20,4,634,8,RFPL,4,4.2211359813809395,Fraizer Campbell,F M S,0,25,Crystal Palace,1187,0.46638403460383415,4.2211359813809395,0.7666492015123367,3.951981191523373,2021,5
5,38,4,682,35,RFPL,4,4.370111751370132,Branislav Ivanovic,D,1,44,Chelsea,3420,5.31574872136116,4.370111751370132,11.982984997332096,17.022210773080587,2021,10
4,26,4,696,18,RFPL,4,7.156319906935096,Falcao,F S,0,38,Manchester United,1278,1.8940745368599892,7.156319906935096,2.6327793607488275,9.530347373336554,2021,2
0,17,4,735,13,RFPL,4,4.020909581333399,Jermain Defoe,F M,0,34,Sunderland,1468,1.260544329881668,4.020909581333399,2.511991862207651,7.368556208908558,2021,1
3,30,4,750,44,RFPL,4,4.923194452188909,Riyad Mahrez,M S,0,63,Leicester,2091,6.056509282439947,4.923194452188909,3.296926638111472,11.149429438635707,2021,0
6,35,4,767,44,RFPL,4,2.8249619929119945,Jack Colback,D M,0,27,Newcastle United,3130,2.3404143704101443,2.8249619929119945,4.668527426198125,7.598446445539594,2021,12
2,34,4,772,44,RFPL,4,3.9524447536095977,Moussa Sissoko,M,2,44,Newcastle United,3037,4.653360825031996,3.9524447536095977,6.720511130988598,12.273813085630536,2021,7
7,31,4,840,68,RFPL,3,4.10524046048522,Dusan Tadic,F M S,0,53,Southampton,2072,9.00442223995924,5.62757814489305,7.7511625569313765,18.353967137634754,2021,2
1,16,4,871,26,RFPL,3,1.8360738065093756,Bojan,M S,0,32,Stoke,1236,1.701795605942607,2.5972426552325487,1.5529742687940598,3.7693587467074394,2021,2
1,32,4,929,39,RFPL,3,2.461401855573058,Adam Johnson,F M S,0,25,Sunderland,2085,3.918955043889582,3.2225706931203604,4.618605230003595,7.580855485983193,2021,2
2,29,4,931,23,RFPL,1,1.4384055938571692,Jordi Gómez,M S,0,31,Sunderland,1952,1.7920808214694262,3.721912106499076,4.437606098130345,6.745259866118431,2021,7
2,24,4,1008,11,RFPL,4,3.9699375443160534,Brown Ideye,F S,0,30,West Bromwich Albion,1286,1.232260012999177,3.9699375443160534,1.5735353119671345,4.579364825040102,2021,2
2,22,4,1253,11,RFPL,4,3.974505268037319,Edin Dzeko,F S,0,43,Manchester City,928,1.3088590241968632,3.974505268037319,2.6693633031100035,6.803935734555125,2021,1
1,25,4,1698,9,RFPL,3,4.649111097678542,Abel Hernández,F S,0,52,Hull,1307,0.8517510555684566,5.410243159160018,0.8264674860984087,4.14481639675796,2021,2
1,28,4,4434,14,RFPL,4,2.728672436438501,Didier Drogba,F S,0,30,Chelsea,831,1.5343713704496622,2.728672436438501,2.011723157018423,5.031835989095271,2021,5
0,15,4,4471,3,RFPL,4,1.2090785708278418,Mohamed Diamé,M S,0,17,"Hull,West Ham",937,0.17440581135451794,1.2090785708278418,0.9010879304260015,2.1381370928138494,2021,2
2,21,3,85,15,RFPL,3,3.477744033560157,Eduardo Vargas,F M S,0,41,Queens Park Rangers,1389,1.8190636951476336,3.477744033560157,2.8785368939861655,6.131222357973456,2021,1
0,14,3,154,6,RFPL,3,3.249142687767744,André Schürrle,M S,0,21,Chelsea,428,0.5976690649986267,3.249142687767744,1.4035245031118393,4.820191135630012,2021,2
0,27,3,494,2,RFPL,3,1.274743553251028,Laurent Koscielny,D S,0,8,Arsenal,2289,0.116488516330719,1.274743553251028,3.6175646809861064,3.6892644492909312,2021,4
3,19,3,541,32,RFPL,2,3.755637699738145,Victor Moses,F M,0,41,Stoke,1473,2.320560065098107,4.516806559637189,1.9420535452663898,6.2295324224978685,2021,3
2,35,3,585,34,RFPL,3,2.0100420601665974,Seamus Coleman,D M S,0,19,Everton,3062,2.727002407424152,2.0100420601665974,5.938952649012208,8.555337810888886,2021,5
0,32,3,596,27,RFPL,3,1.7877938449382782,Tom Cleverley,F M,0,24,"Aston Villa,Manchester United",2633,1.3489697314798832,1.7877938449382782,4.157936003059149,5.81716294772923,2021,7
3,33,3,614,30,RFPL,3,2.4068920481950045,Fernandinho,M S,0,24,Manchester City,2283,2.6950506502762437,2.4068920481950045,9.671797586604953,13.146952655166388,2021,7
4,28,3,641,27,RFPL,3,1.6703250305727124,Danny Rose,D S,0,24,Tottenham,2386,2.9121242901310325,1.6703250305727124,7.363565810024738,10.74425258114934,2021,7
18,34,3,686,95,RFPL,3,3.2493747798725963,Cesc Fàbregas,M S,1,43,Chelsea,2895,10.149339951574802,3.2493747798725963,16.971001962199807,23.01318160444498,2021,11
0,27,3,712,12,RFPL,3,3.13075337279588,Jack Cork,M S,0,8,"Southampton,Swansea",1795,0.7083077467978001,3.13075337279588,7.323186716064811,8.94570867344737,2021,1
1,29,3,719,28,RFPL,3,3.8581882882863283,Wayne Routledge,F M S,1,31,Swansea,2327,2.31121738627553,3.8581882882863283,3.1210980340838432,8.535147248767316,2021,1
0,23,3,733,4,RFPL,3,2.482021426782012,Jack Rodwell,M S,0,30,Sunderland,1483,0.27516839653253555,2.482021426782012,4.823791150934994,5.963927052915096,2021,5
3,36,3,740,58,RFPL,3,2.721916640177369,Sebastian Larsson,M,0,45,Sunderland,3079,3.486307787708938,2.721916640177369,5.843437802046537,8.626350525766611,2021,10
2,32,3,757,23,RFPL,3,2.299106224440038,Jeffrey Schlupp,D M S,0,40,Leicester,2557,1.5454933568835258,2.299106224440038,3.824514277279377,7.155159743502736,2021,4
5,31,3,769,30,RFPL,2,3.7867109132930636,Jonjo Shelvey,M S,1,62,Swansea,2471,2.943916641175747,4.547879750840366,7.097531778737903,11.989973668009043,2021,8
2,32,3,783,22,RFPL,3,2.0165312504395843,Nathan Dyer,F M S,0,17,Swansea,1879,2.235175338573754,2.0165312504395843,5.942771966569126,8.583797143772244,2021,2
4,35,3,812,35,RFPL,3,3.3401153879240155,Craig Gardner,M S,0,56,West Bromwich Albion,2697,3.343790824059397,3.3401153879240155,4.230649571865797,8.155048488639295,2021,10
1,21,3,818,18,RFPL,3,1.8499112874269485,Victor Anichebe,F S,0,25,West Bromwich Albion,1019,1.3315896019339561,1.8499112874269485,1.0943199768662453,3.206710208207369,2021,0
1,32,3,836,16,RFPL,3,1.723528876900673,Victor Wanyama,M S,0,28,Southampton,2367,0.9338348228484392,1.723528876900673,5.478044670075178,7.770369669422507,2021,10
8,25,3,1737,34,RFPL,3,3.0864787427708507,Matt Phillips,F M S,0,42,Queens Park Rangers,1827,3.0363355800509453,3.0864787427708507,1.1094430778175592,5.406232819892466,2021,1
1,38,3,2413,34,RFPL,3,2.544648644514382,Steven N&#039;Zonzi,M,0,47,Stoke,3381,1.7871545134112239,2.544648644514382,6.257574141956866,9.022655447013676,2021,2
1,24,3,3364,10,RFPL,3,2.6237589800730348,Morgan Amalfitano,F M S,0,19,West Ham,1174,0.9993906710296869,2.6237589800730348,3.0567575208842754,5.83771906234324,2021,3
10,27,3,3553,52,RFPL,3,2.9319101637229323,Ángel Di María,F M S,0,61,Manchester United,1642,7.295103868469596,2.9319101637229323,3.154285555705428,8.838051529601216,2021,1
1,14,3,3814,11,RFPL,3,2.36550603993237,Samuel Eto&#039;o,F M S,0,28,Everton,765,1.0087512554600835,2.36550603993237,2.0122712198644876,4.095035215839744,2021,1
4,31,3,4396,50,RFPL,3,2.987050441559404,Bobby Zamora,F S,0,29,Queens Park Rangers,1779,6.012668497860432,2.987050441559404,3.24147738981992,9.424549298360944,2021,4
2,31,3,4427,20,RFPL,3,2.7154510598629713,Andreas Weimann,F M S,0,33,Aston Villa,1782,1.1188792865723372,2.7154510598629713,0.959268843755126,4.3667837008833885,2021,5
1,20,2,492,12,RFPL,2,0.27969358302652836,Héctor Bellerín,D S,0,5,Arsenal,1564,1.7710436806082726,0.27969358302652836,5.210577918216586,6.440684627741575,2021,5
3,34,2,512,13,RFPL,2,1.2500938000157475,Scott Dann,D,0,19,Crystal Palace,2926,3.0851117242127657,1.2500938000157475,2.9505430161952972,3.481816951185465,2021,6
0,32,2,517,21,RFPL,2,1.6935912165790796,Joe Ledley,D M S,0,13,Crystal Palace,2581,1.501201981678605,1.6935912165790796,2.5305049270391464,3.8308551218360662,2021,0
1,13,2,521,12,RFPL,2,2.904070284217596,Emmanuel Adebayor,F S,0,19,Tottenham,811,1.3501763045787811,2.904070284217596,1.6970830578356981,5.354458764195442,2021,1
3,28,2,533,45,RFPL,1,0.9025769531726837,Mark Noble,M S,0,21,West Ham,2321,3.095323782414198,2.4249146431684494,7.170457301661372,8.767043115571141,2021,4
4,38,2,534,35,RFPL,2,1.2426324114203453,Aaron Cresswell,D,0,19,West Ham,3420,4.838662924245,1.2426324114203453,6.953860400244594,9.588578367605805,2021,5
2,25,2,548,17,RFPL,2,0.9981924649327993,Daley Blind,D M,0,28,Manchester United,2174,1.4453515401110053,0.9981924649327993,7.474333016201854,9.220815569162369,2021,4
9,31,2,588,70,RFPL,0,0.6903103794902563,Leighton Baines,D M,0,22,Everton,2775,6.347046164795756,2.9738168697804213,6.834206357598305,9.676735237240791,2021,4
1,28,2,589,16,RFPL,2,1.4063433026894927,James McCarthy,M S,0,19,Everton,2416,1.0400393884629011,1.4063433026894927,6.607742246240377,8.401337254792452,2021,7
2,29,2,592,33,RFPL,2,2.9989923601970077,Ross Barkley,F M S,0,51,Everton,1967,2.569686012342572,3.76016119774431,4.672089371830225,8.09089026413858,2021,1
2,23,2,593,24,RFPL,2,1.219703622162342,Aaron Lennon,F M S,0,9,"Everton,Tottenham",1345,2.710263842716813,1.219703622162342,2.6042762733995914,5.866381855681539,2021,3
0,35,2,603,22,RFPL,2,0.9358649058267474,Nathaniel Clyne,D M,0,19,Southampton,3148,2.0856680162250996,0.9358649058267474,5.568604273721576,8.067472023889422,2021,4
0,28,2,608,34,RFPL,2,1.9355692006647587,Alberto Moreno,D M S,0,18,Liverpool,2273,1.6584648517891765,1.9355692006647587,3.9634487330913544,6.778576390817761,2021,6
2,25,2,615,13,RFPL,2,1.681158198043704,Fernando,M S,0,10,Manchester City,1886,1.5776128359138966,1.681158198043704,9.973449733108282,11.18131696805358,2021,6
3,21,2,621,23,RFPL,2,1.06229408364743,Aleksandar Kolarov,D S,0,27,Manchester City,1483,1.7350505460053682,1.06229408364743,5.42341589089483,6.375884652137756,2021,4
5,26,2,631,34,RFPL,2,2.507619198411703,Ashley Young,D M S,0,29,Manchester United,2076,4.116282467730343,2.507619198411703,3.891769116744399,7.867700770497322,2021,5
0,32,2,633,28,RFPL,2,2.069862629286945,James McArthur,M S,0,33,Crystal Palace,2623,1.7737971246242523,2.069862629286945,3.5890223206952214,6.689042314887047,2021,6
2,28,2,643,14,RFPL,2,1.4194439481943846,Eric Dier,D S,0,12,Tottenham,2288,1.4741118848323822,1.4194439481943846,7.489944479428232,8.794128599576652,2021,4
7,33,2,644,60,RFPL,2,2.452041396871209,Erik Lamela,M S,0,38,Tottenham,2297,6.099331357516348,2.452041396871209,7.29339493624866,11.233154013752937,2021,6
3,36,2,700,49,RFPL,2,4.2270332388579845,Willian,M S,0,55,Chelsea,2439,5.783545650541782,4.2270332388579845,9.933883491903543,17.24670585989952,2021,3
2,37,2,748,6,RFPL,2,2.281810495071113,Wes Morgan,D,1,25,Leicester,3293,0.9166034068912268,2.281810495071113,2.1298985704779625,2.8684940934181213,2021,1
3,18,2,753,31,RFPL,2,1.3866995386779308,Marc Albrighton,D M S,0,14,Leicester,1011,3.8937354031950235,1.3866995386779308,3.256589272990823,6.1032954165712,2021,3
2,17,2,775,13,RFPL,1,1.0227942485362291,Andros Townsend,M S,0,16,Tottenham,767,0.951786994934082,1.7839630860835314,1.841178448870778,2.9315969981253147,2021,2
0,24,2,784,5,RFPL,2,2.0629129949957132,Andy King,M S,0,14,Leicester,1366,0.12908204458653927,2.0629129949957132,2.8485569655895233,4.1143228728324175,2021,1
0,29,2,804,5,RFPL,2,1.7655174881219864,Craig Dawson,D,0,16,West Bromwich Albion,2593,0.30513646826148033,1.7655174881219864,2.870568037033081,3.116907238960266,2021,6
2,25,2,816,11,RFPL,2,1.8370396420359612,Rickie Lambert,F S,0,19,Liverpool,798,0.8429341707378626,1.8370396420359612,1.7272389838472009,4.115941544994712,2021,2
0,23,2,819,5,RFPL,2,0.6936230873689055,James Chester,D,1,9,Hull,1878,0.1987740322947502,0.6936230873689055,2.1908212825655937,2.350152187049389,2021,5
2,34,2,835,26,RFPL,2,0.9820245895534754,Ryan Bertrand,D M,1,14,Southampton,3057,3.7352899815887213,0.9820245895534754,8.784687332808971,11.75373169593513,2021,3
6,24,2,877,52,RFPL,2,2.478832272812724,Samir Nasri,M S,0,34,Manchester City,1596,4.465052543208003,2.478832272812724,8.548642644658685,12.835824765264988,2021,5
1,32,2,886,14,RFPL,2,2.2761021964251995,Ryan Shawcross,D,0,19,Stoke,2831,1.250530906021595,2.2761021964251995,2.3665932677686214,3.206403042189777,2021,7
2,21,2,891,16,RFPL,2,2.71707103215158,Leon Osman,M S,0,28,Everton,1262,1.5407476089894772,2.71707103215158,3.7278637010604143,6.00938605889678,2021,0
10,34,2,904,50,RFPL,2,2.0603711744770408,Chris Brunt,D F M S,0,33,West Bromwich Albion,2901,5.3615052960813046,2.0603711744770408,4.853268548846245,6.6713234558701515,2021,5
0,18,2,905,18,RFPL,2,2.0131191783584654,Marouane Chamakh,F M S,0,11,Crystal Palace,1163,0.683624979108572,2.0131191783584654,1.0949442461133003,2.5799614135175943,2021,4
1,31,2,916,19,RFPL,2,1.5459726601839066,Yoan Gouffran,F M S,0,24,Newcastle United,1991,1.589275517500937,1.5459726601839066,2.5501325223594904,4.416469539515674,2021,3
1,14,2,933,4,RFPL,2,0.9855326786637306,Brede Hangeland,D S,0,4,Crystal Palace,1175,0.550883948802948,0.9855326786637306,0.8688823711127043,0.9159351866692305,2021,2
4,23,2,936,10,RFPL,2,1.8734566122293472,Ramires,M S,0,17,Chelsea,1089,2.0800593104213476,1.8734566122293472,3.957371363416314,7.35064216889441,2021,4
